sn86058872,The Tell City journal.,Indiana--Perry--Tell City,1891,1921,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058872.json
sn86058873,Tell City commercial.,Indiana--Perry--Tell City,1873,1876,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058873.json
sn86058874,The Troy herald.,Indiana--Perry--Troy,1910,1910,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058874.json
sn86058875,The Perry-Spencer County news.,Indiana--Perry--Troy,1916,1919,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058875.json
sn86058876,The Cannelton news.,Indiana--Perry--Cannelton,1972,1977,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058876.json
sn86058877,The Tell City news.,Indiana--Perry--Tell City,1967,1977,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058877.json
sn86058878,The Perry County herald.,Indiana--Perry--Tell City,1926,1929,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058878.json
sn86058879,Gosport independent.,Indiana--Owen--Gosport,1868,1872,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058879.json
sn86058880,The Gosport reporter. [volume],Indiana--Owen--Gosport,1911,1947,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058880.json
sn86058881,National weekly guard.,Indiana--Owen--Spencer,1857,1860,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058881.json
sn86058882,Spencer Republican.,Indiana--Owen--Spencer,1881,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058882.json
sn86058883,Owen County Democrat. [volume],Indiana--Owen--Spencer,1900,1946,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058883.json
sn86058884,The Evansville argus.,Indiana--Vanderburgh--Evansville,1938,1949,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058884.json
sn86058885,Consolidated news.,Indiana--Vanderburgh--Evansville,1943,1956,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058885.json
sn86058886,The herald-press.,Indiana--Huntington--Huntington,1929,1930,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058886.json
sn86058887,Evansville standard.,Indiana--Vanderburgh--Evansville,1890,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058887.json
sn86058888,West Side story.,Indiana--Posey--Mt. Vernon,1973,1980,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058888.json
sn86058889,The Evansville daily enquirer. [volume],Indiana--Vanderburgh--Evansville,1850,1860,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058889.json
sn86058891,Daily journal.,Indiana--Vanderburgh--Evansville,1879,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058891.json
sn86058892,Princeton clarion-leader.,Indiana--Gibson--Princeton,1899,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058892.json
sn86058894,Evansville journal.,Indiana--Vanderburgh--Evansville,1889,1901,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058894.json
sn86058895,Evansville journal-news.,Indiana--Vanderburgh--Evansville,1901,1919,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058895.json
sn86058896,The journal-news.,Indiana--Vanderburgh--Evansville,1919,1920,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058896.json
sn86058897,The Owen leader.,Indiana--Owen--Spencer,1913,9999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058897.json
sn86058898,The Brownsburg record. [volume],Indiana--Hendricks--Brownsburg,1889,1966,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058898.json
sn86058899,The Brownsburg guide.,Indiana--Hendricks--Brownsburg,1963,1966,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058899.json
sn86058900,The guide.,Indiana--Hendricks--Brownsburg,1966,1987,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058900.json
sn86058901,Hendricks County guide gazette.,Indiana--Hendricks--Brownsburg,1984,1987,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058901.json
sn86058902,Avon-Danville gazette.,Indiana--Hendricks--Avon,1983,1987,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058902.json
sn86058903,Brownsburg press.,Indiana--Hendricks--Brownsburg,1976,1978,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058903.json
sn86058904,The Clayton commercial.,Indiana--Hendricks--Clayton,1900,1952,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058904.json
sn86058905,The Butcher-knife.,Indiana--Hendricks--Danville,1857,1858,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058905.json
sn86058906,County courier.,Indiana--Hendricks--Brownsburg,1977,1978,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058906.json
sn86058907,The Danville advertiser.,Indiana--Hendricks--Danville,1851,1855,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058907.json
sn86058908,The Camden expositor. [volume],Indiana--Carroll--Camden,1880,1913,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058908.json
sn86058909,The Plainfield news-leader.,Indiana--Hendricks--Plainfield,1962,1964,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058909.json
sn86058910,Hendricks County union.,Indiana--Hendricks--Danville,1883,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058910.json
sn86058911,The Clayton clipper.,Indiana--Hendricks--Clayton,1898,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058911.json
sn86058912,The Danville progress.,Indiana--Hendricks--Danville,1883,1883,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058912.json
sn86058913,The Lizton star.,Indiana--Hendricks--Lizton,1905,1906,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058913.json
sn86058914,The Hendricks County gazette.,Indiana--Hendricks--Danville,1880,1900,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058914.json
sn86058915,The Hendricks County union. [volume],Indiana--Hendricks--Danville,1879,1882,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058915.json
sn86058916,The Danville Republican. [volume],Indiana--Hendricks--Danville,1879,1879,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058916.json
sn86058917,The chronicle.,Indiana--Hendricks--North Salem,1921,1929,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058917.json
sn86058918,North Salem herald.,Indiana--Hendricks--North Salem,1892,1920,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058918.json
sn86058919,The messenger.,Indiana--Hendricks--Plainfield,1964,1984,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058919.json
sn86058921,The Plainfield progress.,Indiana--Hendricks--Plainfield,1883,1904,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058921.json
sn86058922,The Friday caller.,Indiana--Hendricks--Plainfield,1904,1915,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058922.json
sn86058923,Plainfield tribune.,Indiana--Hendricks--Plainfield,1878,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058923.json
sn86058924,The weekly umpire.,Indiana--Spencer--Rockport,1863,1868,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058924.json
sn86058925,Pittsboro booster.,Indiana--Hendricks--Pittsboro,1949,1999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058925.json
sn86058926,The Huntington herald.,Indiana--Huntington--Huntington,1911,1929,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058926.json
sn86058927,Indiana herald.,Indiana--Spencer--Rockport,1843,1845,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058927.json
sn86058929,Morning herald.,Indiana--Huntington--Huntington,1908,1911,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058929.json
sn86058930,Huntington weekly herald.,Indiana--Huntington--Huntington,1887,1908,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058930.json
sn86058931,Huntington herald.,Indiana--Huntington--Huntington,1800,1908,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058931.json
sn86058932,The Plainfield messenger.,Indiana--Hendricks--Plainfield,1984,1994,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058932.json
sn86058933,The Coatesville mail.,Indiana--Hendricks--Coatesville,1889,1890,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058933.json
sn86058934,Hendricks County Republican. [volume],Indiana--Hendricks--Danville,1881,1893,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058934.json
sn86058935,The Danville bulletin.,Indiana--Hendricks--Danville,1856,1857,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058935.json
sn86058936,The Hendricks Republican.,Indiana--Hendricks--Danville,1855,1856,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058936.json
sn86058937,The Republican.,Indiana--Owen--Spencer,1848,1849,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058937.json
sn86058938,The Princeton daily clarion. [volume],Indiana--Gibson--Princeton,1899,1902,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058938.json
sn86058939,The daily clarion-leader. [volume],Indiana--Gibson--Princeton,1899,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058939.json
sn86058940,The democrat. [volume],Indiana--Owen--Spencer,1876,1999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058940.json
sn86058725,The morning news.,Indiana--Delaware--Muncie,1893,1898,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058725.json
sn86058726,The Muncie news.,Indiana--Delaware--Muncie,1892,1893,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058726.json
sn86058727,The Muncie news.,Indiana--Delaware--Muncie,1876,1901,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058727.json
sn86058728,The Muncie Democrat.,Indiana--Delaware--Muncie,1870,1875,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058728.json
sn86058729,Muncie Democrat.,Indiana--Delaware--Muncie,1881,1919,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058729.json
sn86058730,The Delaware County free press.,Indiana--Delaware--Muncie,1858,1860,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058730.json
sn86058731,Free press.,Indiana--Delaware--Muncie,1860,1861,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058731.json
sn86058732,The Delaware free press.,Indiana--Delaware--Muncie,1861,1862,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058732.json
sn86058733,Delaware County free press.,Indiana--Delaware--Muncie,1862,1864,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058733.json
sn86058734,Delaware free press.,Indiana--Delaware--Muncie,1864,1866,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058734.json
sn86058735,Guardian of liberty.,Indiana--Delaware--Muncie,1866,1869,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058735.json
sn86058736,The Muncie morning star.,Indiana--Delaware--Muncie,1899,1901,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058736.json
sn86058739,The Richmond register.,Indiana--Wayne--Richmond,1890,1896,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058739.json
sn86058740,The evening world.,Indiana--Greene--Bloomfield,1940,2005,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058740.json
sn86058741,The Hoosier hustler.,Indiana--Greene--Bloomfield,1897,1900,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058741.json
sn86058742,White River Valley times. [volume],Indiana--Greene--Worthington,1855,1858,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058742.json
sn86058743,The Valley times. [volume],Indiana--Greene--Worthington,1858,1869,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058743.json
sn86058744,The White River Valley times. [volume],Indiana--Greene--Worthington,1860,1872,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058744.json
sn86058745,The White River gazette. [volume],Indiana--Greene--Worthington,1860,1863,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058745.json
sn86058746,The Worthington gazette. [volume],Indiana--Greene--Worthington,1863,1866,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058746.json
sn86058747,Worthington advertiser.,Indiana--Greene--Worthington,1853,1854,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058747.json
sn86058748,The Scotland booster.,Indiana--Greene--Scotland,1923,1929,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058748.json
sn86058752,The daily sun.,Indiana--Wayne--Richmond,1896,1897,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058752.json
sn86058753,The sun-telegram.,Indiana--Wayne--Richmond,1902,1904,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058753.json
sn86058754,The Day betwixt.,Indiana--Wayne--Richmond,1896,1896,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058754.json
sn86058755,The democratic herald.,Indiana--Wayne--Richmond,1870,1872,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058755.json
sn86058756,Richmond daily register.,Indiana--Wayne--Richmond,1896,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058756.json
sn86058757,The Richmond register.,Indiana--Wayne--Richmond,1881,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058757.json
sn86058758,Richmond Sunday register.,Indiana--Wayne--Richmond,1883,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058758.json
sn86058759,Richmond Sunday news.,Indiana--Wayne--Richmond,1894,1896,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058759.json
sn86058760,The Richmond news-register.,Indiana--Wayne--Richmond,1896,1896,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058760.json
sn86058762,Richmond semi-weekly telegram.,Indiana--Wayne--Richmond,1890,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058762.json
sn86058763,The Richmond sun. (Democrat).,Indiana--Wayne--Richmond,1891,1891,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058763.json
sn86058764,The Richmond Sunday telegram.,Indiana--Wayne--Richmond,1896,1897,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058764.json
sn86058765,Sunday morning telegram.,Indiana--Wayne--Richmond,1895,1896,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058765.json
sn86058766,Delaware County times.,Indiana--Delaware--Muncie,1860,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058766.json
sn86058767,Linton daily citizen. [volume],Indiana--Greene--Linton,1905,2005,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058767.json
sn86058768,The Jasonville leader.,Indiana--Greene--Jasonville,1902,2004,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058768.json
sn86058769,The Ferdinand news. [volume],Indiana--Dubois--Ferdinand,1906,9999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058769.json
sn86058770,The Huntingburgh argus.,Indiana--Dubois--Huntingburg,1881,1952,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058770.json
sn86058771,The Huntingburg messenger.,Indiana--Dubois--Huntingburg,1973,1979,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058771.json
sn86058772,The Huntingburgh news. [volume],Indiana--Dubois--Huntingburg,1889,1903,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058772.json
sn86058773,The herald. [volume],Indiana--Dubois--Jasper,1977,9999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058773.json
sn86058774,The spy.,Indiana--Daviess--Clark's Prairie,1873,1874,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058774.json
sn86058775,The Clarksburg spy.,Indiana--Daviess--Clark's Prairie,1874,1876,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058775.json
sn86058776,Clarksburg weekly spy.,Indiana--Daviess--Clark's Prairie,1876,1877,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058776.json
sn86058777,The Otwell star.,Indiana--Pike--Otwell,1903,1946,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058777.json
sn86058778,The Winslow dispatch. [volume],Indiana--Pike--Winslow,1904,1948,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058778.json
sn86058779,The Pike County dispatch.,Indiana--Pike--Winslow,1948,1967,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058779.json
sn86058780,The Press-dispatch.,Indiana--Pike--Petersburg,1967,9999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058780.json
sn86058781,Weekly press.,Indiana--Pike--Petersburg,1800,1883,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058781.json
sn86058782,Smart-Weed news.,Indiana--Daviess--Odon,1884,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058782.json
sn86058783,The Prairie scorcher.,Indiana--Daviess--Clarksburg,1877,1886,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058783.json
sn86058784,Odon weekly journal.,Indiana--Daviess--Odon,1886,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058784.json
sn86058785,The Odon journal. [volume],Indiana--Daviess--Odon,1890,1981,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058785.json
sn86058786,The journal.,Indiana--Daviess--Odon,1981,1989,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058786.json
sn86058787,Odon commercial.,Indiana--Daviess--Odon,1898,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058787.json
sn86058788,The Review.,Indiana--Huntington--Roanoke,1967,1968,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058788.json
sn86058789,Four corners courier.,Indiana--Allen,1974,1993,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058789.json
sn86058790,The Roanoke enterprise.,Indiana--Allen,1974,1974,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058790.json
sn86058791,The Roanoke town crier.,Indiana--Huntington--Roanoke,1972,1973,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058791.json
sn86058792,Warren news.,Indiana--Huntington--Warren,1878,1881,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058792.json
sn86058793,The Warren Republican.,Indiana--Huntington--Warren,1890,1901,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058793.json
sn86058794,The Warren tribune.,Indiana--Huntington--Warren,1898,1985,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058794.json
sn86058795,The Warren weekly news.,Indiana--Huntington--Warren,1882,1887,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058795.json
sn86058796,The Warren news.,Indiana--Huntington--Warren,1888,1890,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058796.json
sn86058797,The Warren weekly news.,Indiana--Huntington--Warren,1901,1902,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058797.json
sn86058798,Andrews express.,Indiana--Huntington--Andrews,1882,1885,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058798.json
sn86058799,The news-express.,Indiana--Huntington--Huntington,1886,1887,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058799.json
sn86058800,Evening herald.,Indiana--Huntington--Huntington,1880,1911,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058800.json
sn86058801,The daily Democrat.,Indiana--Huntington--Huntington,1880,1897,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058801.json
sn86058802,Huntington herald.,Indiana--Huntington--Huntington,1908,1999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058802.json
sn86058803,The Huntington observer.,Indiana--Huntington--Huntington,1851,1859,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058803.json
sn86058804,Huntington Democrat.,Indiana--Huntington--Huntington,1859,1889,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058804.json
sn86058805,Vanderburgh Democrat.,Indiana--Vanderburgh--Evansville,1847,1859,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058805.json
sn86058806,Princeton evening tribune.,Indiana--Gibson--Princeton,1904,1904,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058806.json
sn86058807,The Southern Indianian.,Indiana--Gibson--Princeton,1858,1861,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058807.json
sn86058808,Weekly Gibson union Democrat.,Indiana--Gibson--Princeton,1860,1864,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058808.json
sn86058809,Princeton union democrat.,Indiana--Gibson--Princeton,1864,1870,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058809.json
sn86058810,The Star-echo.,Indiana--Gibson--Owensville,1900,1991,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058810.json
sn86058812,The Sunday herald.,Indiana--Gibson--Princeton,1948,1949,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058812.json
sn86058814,The Democratic clarion.,Indiana--Gibson--Princeton,1846,1855,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058814.json
sn86058816,Gibson County leader. [volume],Indiana--Gibson--Princeton,1884,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058816.json
sn86058817,Princeton clarion-leader.,Indiana--Gibson--Princeton,1899,1902,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058817.json
sn86058818,The Princeton daily clarion.,Indiana--Gibson--Princeton,1897,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058818.json
sn86058819,Fort Branch times.,Indiana--Gibson--Fort Branch,1955,1991,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058819.json
sn86058820,The White River news. [volume],Indiana--Gibson--Hazelton,1906,9999,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058820.json
sn86058821,The weekly news.,Indiana--Pike--Petersburg,1884,1900,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058821.json
sn86058822,The Petersburgh weekly tribune.,Indiana--Pike--Petersburg,1867,1869,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058822.json
sn86058823,The Petersburgh reporter.,Indiana--Pike--Petersburg,1855,1864,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058823.json
sn86058824,Washington telegraph. [volume],Indiana--Daviess--Washington,1857,1859,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058824.json
sn86058825,The Washington weekly telegraph. [volume],Indiana--Daviess--Washington,1859,1969,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058825.json
sn86058826,Washington weekly telegraph.,Indiana--Daviess--Washington,1850,1857,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058826.json
sn86058827,The Weekly Washington sun.,Indiana--Daviess--Washington,1850,1856,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058827.json
sn86058828,The Washington bee. [volume],Indiana--Daviess--Washington,1856,1869,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058828.json
sn86058829,The Washington herald. [volume],Indiana--Daviess--Washington,1905,1964,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058829.json
sn86058830,Washington philanthropist.,Indiana--Daviess--Washington,1830,1849,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058830.json
sn86058831,Tri-county news.,Indiana--Daviess--Washington,1981,1996,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058831.json
sn86058832,The Democrat.,Indiana--Daviess--Washington,1844,1849,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058832.json
sn86058833,Jackson Democrat.,Indiana--Daviess--Washington,1840,1840,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058833.json
sn86058619,New Castle democrat.,Indiana--Henry--New Castle,1878,1929,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058619.json
sn86058620,Western budget and Knightstown gazette.,Indiana--Henry--Knightstown,1853,1859,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058620.json
sn86058621,The journal.,Indiana--Henry--Knightstown,1876,1876,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058621.json
sn86058622,The Knightstown journal.,Indiana--Henry--Knightstown,1876,1877,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058622.json
sn86058623,The Knightstown journal.,Indiana--Henry--Knightstown,1899,1902,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058623.json
sn86058624,The evening journal.,Indiana--Henry--Knightstown,1902,1905,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058624.json
sn86058625,The Knightstown sun.,Indiana--Henry--Knightstown,1885,1903,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058625.json
sn86058626,The Tri-county weekly journal-sun.,Indiana--Henry--Knightstown,1903,1905,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058626.json
sn86058627,The Knightstown journal.,Indiana--Henry--Knightstown,1905,1905,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058627.json
sn86058628,Indiana citizen.,Indiana--Henry--Knightstown,1859,1861,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058628.json
sn86058629,Indiana ruralist.,Indiana--Henry--Knightstown,1865,1866,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058629.json
sn86058630,Knightstown trade journal.,Indiana--Henry--Knightstown,1866,1867,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058630.json
sn86058631,Knightstown shield.,Indiana--Henry--Knightstown,1879,1883,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058631.json
sn86058632,The Epworth daily.,Indiana--Henry--Knightstown,1895,1899,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058632.json
sn86058634,Tri-county banner.,Indiana--Henry--Knightstown,1978,1996,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058634.json
sn86058636,Knightstown banner.,Indiana--Henry--Knightstown,1867,1867,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058636.json
sn86058637,Knightstown weekly banner.,Indiana--Henry--Knightstown,1868,1869,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058637.json
sn86058638,Weekly banner.,Indiana--Henry--Knightstown,1867,1868,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058638.json
sn86058639,White water valley.,Indiana--Fayette--Connersville,1849,1851,http://ec2-107-23-197-2.compute-1.amazonaws.com/lccn/sn86058639.json
