Kentucky,sn86069125,Evening bulletin.,http://chroniclingamerica.loc.gov/lccn/sn86069125.json,342,1882-02-18,1883-03-24,Kentucky--Mason--Maysville
Kentucky,sn87060190,The evening bulletin.,http://chroniclingamerica.loc.gov/lccn/sn87060190.json,5331,1887-11-02,1904-12-31,Kentucky--Mason--Maysville
Kentucky,sn82015050,The examiner.,http://chroniclingamerica.loc.gov/lccn/sn82015050.json,130,1847-06-19,1849-12-08,Kentucky--Jefferson--Louisville
Kentucky,sn86069848,The Frankfort roundabout.,http://chroniclingamerica.loc.gov/lccn/sn86069848.json,843,1882-09-23,1908-02-29,Kentucky--Franklin--Frankfort
Kentucky,sn86069849,Frankfort weekly news and roundabout.,http://chroniclingamerica.loc.gov/lccn/sn86069849.json,26,1908-03-07,1908-09-05,Kentucky--Franklin--Frankfort
Kentucky,sn84037890,The Hartford herald.,http://chroniclingamerica.loc.gov/lccn/sn84037890.json,2473,1875-01-06,1922-12-27,Kentucky--Ohio--Hartford
Kentucky,sn86069313,The Hartford republican.,http://chroniclingamerica.loc.gov/lccn/sn86069313.json,1553,1891-12-18,1922-12-29,Kentucky--Ohio--Hartford
Kentucky,sn86063242,The Hazel Green herald.,http://chroniclingamerica.loc.gov/lccn/sn86063242.json,797,1885-03-04,1917-07-26,Kentucky--Wolfe--Hazel Green
Kentucky,sn85052141,The Hickman courier.,http://chroniclingamerica.loc.gov/lccn/sn85052141.json,2097,1868-04-18,1922-12-21,Kentucky--Fulton--Hickman
Kentucky,sn86069395,Hopkinsville Kentuckian.,http://chroniclingamerica.loc.gov/lccn/sn86069395.json,3518,1889-01-11,1918-03-07,Kentucky--Christian--Hopkinsville
Kentucky,sn84038328,The interior journal.,http://chroniclingamerica.loc.gov/lccn/sn84038328.json,513,1872-03-08,1881-12-16,Kentucky--Lincoln--Stanford
Kentucky,sn85052021,The interior journal.,http://chroniclingamerica.loc.gov/lccn/sn85052021.json,792,1905-04-07,1910-12-27,Kentucky--Lincoln--Stanford
Kentucky,sn85052023,The interior journal.,http://chroniclingamerica.loc.gov/lccn/sn85052023.json,447,1912-03-26,1918-11-15,Kentucky--Lincoln--Stanford
Kentucky,sn86069240,It.,http://chroniclingamerica.loc.gov/lccn/sn86069240.json,6,1902-11-27,1903-02-19,Kentucky--Anderson--Lawrenceburg
Kentucky,sn86069398,The Kentuckian.,http://chroniclingamerica.loc.gov/lccn/sn86069398.json,85,1919-04-05,1919-12-25,Kentucky--Christian--Hopkinsville
Kentucky,sn86069180,Kentucky Irish American.,http://chroniclingamerica.loc.gov/lccn/sn86069180.json,1152,1898-07-04,1921-12-31,Kentucky--Jefferson--Louisville
Kentucky,sn86069167,The Kentucky register.,http://chroniclingamerica.loc.gov/lccn/sn86069167.json,4,1916-10-27,1917-04-13,Kentucky--Madison--Richmond
Kentucky,sn86069325,Kentucky reporter.,http://chroniclingamerica.loc.gov/lccn/sn86069325.json,1,1902-03-22,1902-03-22,Kentucky--Daviess--Owensboro
Kentucky,sn2007058208,The Kentucky vindicator.,http://chroniclingamerica.loc.gov/lccn/sn2007058208.json,1,1901-06-26,1901-06-26,Kentucky--Daviess--Owensboro
Kentucky,sn86069074,The Lexington record.,http://chroniclingamerica.loc.gov/lccn/sn86069074.json,16,1890-10-01,1891-05-01,Kentucky--Fayette--Lexington
Kentucky,sn83025729,The Lexington standard.,http://chroniclingamerica.loc.gov/lccn/sn83025729.json,9,1900-01-27,1911-12-16,Kentucky--Fayette--Lexington
Kentucky,sn86069070,Lexington weekly news.,http://chroniclingamerica.loc.gov/lccn/sn86069070.json,3,1912-03-15,1912-08-17,Kentucky--Fayette--Lexington
Kentucky,sn88061275,Liberty.,http://chroniclingamerica.loc.gov/lccn/sn88061275.json,1,1910-02-16,1910-02-16,Kentucky--Ballard--La Center
Kentucky,sn86069643,Licking Valley courier.,http://chroniclingamerica.loc.gov/lccn/sn86069643.json,408,1911-01-05,1922-12-28,Kentucky--Morgan--West Liberty
Kentucky,sn86069163,The Madisonian.,http://chroniclingamerica.loc.gov/lccn/sn86069163.json,92,1913-01-01,1914-09-29,Kentucky--Madison--Richmond
Kentucky,sn84038223,Maysville weekly bulletin.,http://chroniclingamerica.loc.gov/lccn/sn84038223.json,25,1864-05-06,1864-10-27,Kentucky--Mason--Maysville
Kentucky,sn86069561,Mount Vernon signal.,http://chroniclingamerica.loc.gov/lccn/sn86069561.json,1162,1896-12-11,1922-12-15,Kentucky--Rockcastle--Mount Vernon
Kentucky,sn87060032,Mountain advocate.,http://chroniclingamerica.loc.gov/lccn/sn87060032.json,747,1904-02-19,1922-12-29,Kentucky--Knox--Barbourville
Kentucky,sn86069560,The mountain signal.,http://chroniclingamerica.loc.gov/lccn/sn86069560.json,2,1888-02-24,1889-05-03,Kentucky--Rockcastle--Mount Vernon
Kentucky,sn86069675,The Mt. Sterling advocate.,http://chroniclingamerica.loc.gov/lccn/sn86069675.json,1781,1891-02-03,1922-12-28,Kentucky--Montgomery--Mount Sterling
Kentucky,sn2007058207,"Ohio valley worker : official paper of the Federated Trades Council of Louisville, Trades and Labor Council of New Albany, Central Labor Union of Jeffersonville. [volume]",http://chroniclingamerica.loc.gov/lccn/sn2007058207.json,1,1904-09-10,1904-09-10,Indiana--Clark--Jeffersonville,Indiana--Floyd--New Albany,Kentucky--Jefferson--Louisville
Kentucky,sn86069620,Owingsville outlook.,http://chroniclingamerica.loc.gov/lccn/sn86069620.json,411,1884-08-28,1922-11-30,Kentucky--Bath--Owingsville
Kentucky,sn85052118,The Paducah daily sun.,http://chroniclingamerica.loc.gov/lccn/sn85052118.json,613,1896-11-09,1898-12-14,Kentucky--McCracken--Paducah
Kentucky,sn85052114,The Paducah evening sun.,http://chroniclingamerica.loc.gov/lccn/sn85052114.json,1437,1906-05-17,1910-12-31,Kentucky--McCracken--Paducah
Kentucky,sn85052116,The Paducah sun.,http://chroniclingamerica.loc.gov/lccn/sn85052116.json,1815,1898-12-15,1906-05-16,Kentucky--McCracken--Paducah
Kentucky,sn85052117,Paducah sun.,http://chroniclingamerica.loc.gov/lccn/sn85052117.json,47,1901-01-10,1902-06-04,Kentucky--McCracken--Paducah
Kentucky,sn85052115,The Paducah weekly sun.,http://chroniclingamerica.loc.gov/lccn/sn85052115.json,15,1906-09-05,1906-12-26,Kentucky--McCracken--Paducah
Kentucky,sn85038022,The public ledger.,http://chroniclingamerica.loc.gov/lccn/sn85038022.json,2708,1914-01-05,1922-12-30,Kentucky--Mason--Maysville
Kentucky,sn87060049,The record.,http://chroniclingamerica.loc.gov/lccn/sn87060049.json,410,1899-02-09,1920-12-09,Kentucky--Muhlenberg--Greenville
Kentucky,sn86069162,The Richmond climax.,http://chroniclingamerica.loc.gov/lccn/sn86069162.json,752,1897-03-10,1914-09-30,Kentucky--Madison--Richmond
Kentucky,sn86069165,The Richmond climax.,http://chroniclingamerica.loc.gov/lccn/sn86069165.json,1,1917-10-31,1917-10-31,Kentucky--Madison--Richmond
Kentucky,sn86069168,Richmond daily register.,http://chroniclingamerica.loc.gov/lccn/sn86069168.json,1236,1918-01-18,1922-12-22,Kentucky--Madison--Richmond
Kentucky,sn86069872,Semi-weekly Bourbon news.,http://chroniclingamerica.loc.gov/lccn/sn86069872.json,42,1883-08-03,1883-12-25,Kentucky--Bourbon--Paris
Kentucky,sn85052020,Semi-weekly interior journal.,http://chroniclingamerica.loc.gov/lccn/sn85052020.json,2415,1881-12-20,1905-04-04,Kentucky--Lincoln--Stanford
Kentucky,sn86069394,Semi-weekly south Kentuckian.,http://chroniclingamerica.loc.gov/lccn/sn86069394.json,539,1883-11-09,1889-01-08,Kentucky--Christian--Hopkinsville
Kentucky,sn86069392,The south Kentuckian.,http://chroniclingamerica.loc.gov/lccn/sn86069392.json,255,1879-02-18,1883-10-30,Kentucky--Christian--Hopkinsville
Kentucky,sn88061168,The Spout Spring times.,http://chroniclingamerica.loc.gov/lccn/sn88061168.json,257,1896-01-18,1902-04-17,Kentucky--Estill--Spout Springs
Kentucky,sn85052022,The Stanford interior journal.,http://chroniclingamerica.loc.gov/lccn/sn85052022.json,126,1911-01-06,1912-03-22,Kentucky--Lincoln--Stanford
Kentucky,sn85052182,The Sunday chat.,http://chroniclingamerica.loc.gov/lccn/sn85052182.json,7,1901-03-31,1901-06-09,Kentucky--McCracken--Paducah
Kentucky,sn86069459,Twice-a-week record-press.,http://chroniclingamerica.loc.gov/lccn/sn86069459.json,20,1909-08-10,1909-09-17,Kentucky--Crittenden--Marion
Kentucky,sn86069847,The Weekly roundabout.,http://chroniclingamerica.loc.gov/lccn/sn86069847.json,201,1879-01-11,1882-12-30,Kentucky--Franklin--Frankfort
Kentucky,sn86069133,The Winchester news.,http://chroniclingamerica.loc.gov/lccn/sn86069133.json,272,1908-10-12,1912-02-29,Kentucky--Clark--Winchester
Louisiana,sn88064057,Abbeville progress.,http://chroniclingamerica.loc.gov/lccn/sn88064057.json,463,1913-03-01,1921-12-31,Louisiana--Vermilion--Abbeville
Louisiana,sn88064450,The American patriot.,http://chroniclingamerica.loc.gov/lccn/sn88064450.json,51,1854-12-27,1856-01-12,Louisiana--East Feliciana--Clinton
Louisiana,sn89059000,The Avoyelles pelican. [volume],http://chroniclingamerica.loc.gov/lccn/sn89059000.json,73,1861-03-16,1864-01-16,Louisiana--Avoyelles--Marksville
Louisiana,sn88064237,The Banner-Democrat.,http://chroniclingamerica.loc.gov/lccn/sn88064237.json,519,1892-08-06,1909-09-15,Louisiana--East Carroll--Lake Providence
Louisiana,sn86053661,Baton Rouge tri-weekly gazette & comet.,http://chroniclingamerica.loc.gov/lccn/sn86053661.json,341,1865-07-01,1869-06-10,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn82003383,Baton-Rouge gazette. [volume],http://chroniclingamerica.loc.gov/lccn/sn82003383.json,866,1837-06-10,1853-01-29,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn88064069,The Bienville Democrat.,http://chroniclingamerica.loc.gov/lccn/sn88064069.json,201,1919-04-03,1922-12-28,Louisiana--Bienville--Arcadia
Louisiana,sn88064055,Bogalusa enterprise and American.,http://chroniclingamerica.loc.gov/lccn/sn88064055.json,231,1918-07-04,1922-12-28,Louisiana--Washington--Bogalusa
Louisiana,sn88064054,Bogalusa enterprise.,http://chroniclingamerica.loc.gov/lccn/sn88064054.json,130,1914-12-31,1916-12-28,Louisiana--Washington--Bogalusa
Louisiana,sn85034235,The Bossier banner.,http://chroniclingamerica.loc.gov/lccn/sn85034235.json,2954,1859-07-01,1922-12-28,Louisiana--Bossier--Bellevue,Louisiana--Bossier--Benton
Louisiana,sn88064181,The Caldwell watchman.,http://chroniclingamerica.loc.gov/lccn/sn88064181.json,316,1894-03-23,1916-12-29,Louisiana--Caldwell--Columbia
Louisiana,sn88064165,The Carrollton sun.,http://chroniclingamerica.loc.gov/lccn/sn88064165.json,106,1860-06-30,1861-06-01,Louisiana--Jefferson--Carrollton,Louisiana--Orleans--New Orleans
Louisiana,sn88064469,The Caucasian.,http://chroniclingamerica.loc.gov/lccn/sn88064469.json,1093,1900-11-25,1920-01-16,Louisiana--Caddo--Shreveport
Louisiana,sn86053765,The Caucasian.,http://chroniclingamerica.loc.gov/lccn/sn86053765.json,52,1874-04-04,1875-03-27,Louisiana--Rapides--Alexandria
Louisiana,sn88064118,Claiborne guardian.,http://chroniclingamerica.loc.gov/lccn/sn88064118.json,279,1877-08-22,1883-01-16,Louisiana--Claiborne--Homer
Louisiana,sn88064176,The Colfax chronicle.,http://chroniclingamerica.loc.gov/lccn/sn88064176.json,2372,1877-11-09,1922-12-30,Louisiana--Grant--Colfax
Louisiana,sn88064175,The Colfax chronicle.,http://chroniclingamerica.loc.gov/lccn/sn88064175.json,44,1876-07-15,1877-09-15,Louisiana--Grant--Colfax
Louisiana,sn88064358,The Comrade.,http://chroniclingamerica.loc.gov/lccn/sn88064358.json,54,1894-12-13,1911-09-08,Louisiana--Winn--Winnfield
Louisiana,sn83016716,The Concordia eagle.,http://chroniclingamerica.loc.gov/lccn/sn83016716.json,17,1875-10-02,1885-07-04,Louisiana--Concordia--Vidalia
Louisiana,sn87090135,The Concordia sentinel.,http://chroniclingamerica.loc.gov/lccn/sn87090135.json,77,1911-09-09,1921-12-31,Louisiana--Concordia--Ferriday,Louisiana--Concordia--Vidalia
Louisiana,sn85038570,The Constitutional.,http://chroniclingamerica.loc.gov/lccn/sn85038570.json,44,1860-08-04,1861-06-01,Louisiana--Rapides--Alexandria
Louisiana,sn83016548,The daily comet.,http://chroniclingamerica.loc.gov/lccn/sn83016548.json,740,1852-09-01,1856-02-02,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn82015378,The daily crescent.,http://chroniclingamerica.loc.gov/lccn/sn82015378.json,1175,1848-03-05,1851-12-20,Louisiana--Orleans--New Orleans
Louisiana,sn88083120,Daily gazette and comet.,http://chroniclingamerica.loc.gov/lccn/sn88083120.json,255,1860-01-03,1860-12-29,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn88064499,The Daily telegraph.,http://chroniclingamerica.loc.gov/lccn/sn88064499.json,934,1870-12-13,1886-07-05,Louisiana--Ouachita--Monroe
Louisiana,sn85034248,The Donaldsonville chief.,http://chroniclingamerica.loc.gov/lccn/sn85034248.json,1366,1871-09-16,1922-12-30,Louisiana--Ascension--Donaldsonville,Louisiana--Ascension--Gonzales
Louisiana,sn88064305,The Era-leader.,http://chroniclingamerica.loc.gov/lccn/sn88064305.json,573,1910-12-01,1921-12-29,Louisiana--Washington--Franklinton
Louisiana,sn88067030,The Feliciana Democrat.,http://chroniclingamerica.loc.gov/lccn/sn88067030.json,210,1855-04-14,1859-05-07,Louisiana--East Feliciana--Clinton
Louisiana,sn88064555,Feliciana sentinel.,http://chroniclingamerica.loc.gov/lccn/sn88064555.json,303,1877-08-18,1892-12-03,Louisiana--West Feliciana--Bayou Sara,Louisiana--West Feliciana--Saint Francisville
Louisiana,sn86053832,Gazette and sentinel. [volume],http://chroniclingamerica.loc.gov/lccn/sn86053832.json,80,1860-01-07,1861-07-27,Louisiana--Iberville--Plaquemine
Louisiana,sn88064020,The herald.,http://chroniclingamerica.loc.gov/lccn/sn88064020.json,627,1911-01-05,1922-12-28,Louisiana--Orleans--Algiers,Louisiana--Orleans--New Orleans
Louisiana,sn88064297,The Home advocate.,http://chroniclingamerica.loc.gov/lccn/sn88064297.json,49,1885-02-11,1887-06-10,Louisiana--Union--Farmerville
Louisiana,sn88064119,Homer guardian.,http://chroniclingamerica.loc.gov/lccn/sn88064119.json,89,1888-10-05,1890-06-13,Louisiana--Claiborne--Homer
Louisiana,sn83026391,Houma Ceres.,http://chroniclingamerica.loc.gov/lccn/sn83026391.json,99,1855-07-19,1858-12-25,Louisiana--Terrebonne--Houma
Louisiana,sn88064122,The Houma courier.,http://chroniclingamerica.loc.gov/lccn/sn88064122.json,161,1879-01-18,1920-10-30,Louisiana--Terrebonne--Houma
Louisiana,sn88064150,The independent.,http://chroniclingamerica.loc.gov/lccn/sn88064150.json,64,1853-11-09,1861-05-08,Louisiana--Catahoula--Harrisonburg
Louisiana,sn88064676,The Jennings daily record.,http://chroniclingamerica.loc.gov/lccn/sn88064676.json,365,1901-10-26,1902-12-31,Louisiana--Jefferson Davis--Jennings
Louisiana,sn86079068,The Lafayette advertiser.,http://chroniclingamerica.loc.gov/lccn/sn86079068.json,1693,1869-01-02,1914-04-21,Louisiana--Lafayette--Lafayette,Louisiana--Lafayette--Vermilionville
Louisiana,sn88064111,The Lafayette gazette.,http://chroniclingamerica.loc.gov/lccn/sn88064111.json,612,1893-03-11,1903-12-26,Louisiana--Lafayette--Lafayette
Louisiana,2013271051,Lake Charles commercial.,http://chroniclingamerica.loc.gov/lccn/2013271051.json,832,1881-07-09,1897-06-12,Louisiana--Calcasieu--Lake Charles
Louisiana,sn86053696,The Lake Charles echo.,http://chroniclingamerica.loc.gov/lccn/sn86053696.json,857,1876-06-01,1894-12-21,Louisiana--Calcasieu--Lake Charles
Louisiana,sn93062881,The Llano colonist.,http://chroniclingamerica.loc.gov/lccn/sn93062881.json,41,1922-03-11,1922-12-30,California--Los Angeles--Llano,Louisiana--Vernon--Leesville,Louisiana--Vernon--New Llano
Louisiana,sn88064592,Louisiana capitolian.,http://chroniclingamerica.loc.gov/lccn/sn88064592.json,323,1879-02-08,1881-12-31,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn86079083,The Louisiana cotton-boll. [volume],http://chroniclingamerica.loc.gov/lccn/sn86079083.json,83,1873-02-19,1879-12-18,Louisiana--Lafayette--Lafayette,Louisiana--Lafayette--Vermilionville
Louisiana,sn82003389,The Louisiana Democrat.,http://chroniclingamerica.loc.gov/lccn/sn82003389.json,1669,1859-07-13,1903-08-05,Louisiana--Rapides--Alexandria
Louisiana,sn88071004,The Louisiana populist.,http://chroniclingamerica.loc.gov/lccn/sn88071004.json,181,1894-08-24,1898-03-11,Louisiana--Natchitoches--Natchitoches
Louisiana,sn82015038,Le Louisianais. [volume],http://chroniclingamerica.loc.gov/lccn/sn82015038.json,439,1865-10-28,1881-02-12,Louisiana--Saint James--Convent
Louisiana,sn83016630,The Louisianian.,http://chroniclingamerica.loc.gov/lccn/sn83016630.json,36,1870-12-18,1871-05-07,Louisiana--Orleans--New Orleans
Louisiana,sn88064433,Lower coast gazette.,http://chroniclingamerica.loc.gov/lccn/sn88064433.json,210,1909-01-02,1914-12-26,Louisiana--Plaquemines--Pointe a la Hache
Louisiana,sn88064459,The Lumberjack. [volume],http://chroniclingamerica.loc.gov/lccn/sn88064459.json,27,1913-01-09,1913-07-10,Louisiana--Orleans--New Orleans,Louisiana--Rapides--Alexandria
Louisiana,sn88064430,The Madison journal.,http://chroniclingamerica.loc.gov/lccn/sn88064430.json,434,1889-04-13,1921-12-31,Louisiana--Madison--Tallulah
Louisiana,sn88064405,Madison times.,http://chroniclingamerica.loc.gov/lccn/sn88064405.json,218,1884-03-15,1888-05-12,Louisiana--Madison--Tallulah
Louisiana,sn88064005,The Meridional.,http://chroniclingamerica.loc.gov/lccn/sn88064005.json,1867,1877-12-22,1905-12-30,Louisiana--Vermilion--Abbeville
Louisiana,sn86079080,Le Meschacébé.,http://chroniclingamerica.loc.gov/lccn/sn86079080.json,1973,1854-01-29,1922-12-23,Louisiana--Saint John the Baptist--Bonnet Carre,Louisiana--Saint John the Baptist--Edgard,Louisiana--Saint John the Baptist--Lucy,Louisiana--Saint John the Baptist--Reserve
Louisiana,sn84020177,Le messager. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020177.json,17,1851-02-22,1855-09-08,Louisiana--Saint James--Bringier,Louisiana--Saint John the Baptist
Louisiana,sn86053659,The Morehouse clarion.,http://chroniclingamerica.loc.gov/lccn/sn86053659.json,67,1880-01-02,1895-08-30,Louisiana--Morehouse--Bastrop
Louisiana,sn88064293,The Morgan City daily review.,http://chroniclingamerica.loc.gov/lccn/sn88064293.json,883,1916-08-14,1919-06-30,Louisiana--Saint Mary--Morgan City
Louisiana,sn88064473,The morning comet.,http://chroniclingamerica.loc.gov/lccn/sn88064473.json,231,1856-02-05,1856-12-27,Louisiana--East Baton Rouge--Baton Rouge
Louisiana,sn86086284,The morning star and Catholic messenger.,http://chroniclingamerica.loc.gov/lccn/sn86086284.json,583,1868-02-09,1879-02-02,Louisiana--Orleans--New Orleans
Louisiana,sn88064317,The Natchitoches enterprise.,http://chroniclingamerica.loc.gov/lccn/sn88064317.json,564,1889-07-25,1922-11-30,Louisiana--Natchitoches--Natchitoches
Louisiana,sn88064439,Natchitoches populist.,http://chroniclingamerica.loc.gov/lccn/sn88064439.json,54,1898-03-18,1899-03-10,Louisiana--Natchitoches--Natchitoches
Louisiana,sn88064630,Natchitoches spectator.,http://chroniclingamerica.loc.gov/lccn/sn88064630.json,39,1867-12-05,1868-08-25,Louisiana--Natchitoches--Natchitoches
Louisiana,sn84020181,Natchitoches union. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020181.json,63,1861-10-24,1862-12-25,Louisiana--Natchitoches--Natchitoches
Louisiana,sn88064328,New Iberia enterprise and independent observer.,http://chroniclingamerica.loc.gov/lccn/sn88064328.json,847,1902-03-15,1921-12-10,Louisiana--Iberia--New Iberia
Louisiana,sn88064327,New Iberia enterprise.,http://chroniclingamerica.loc.gov/lccn/sn88064327.json,295,1885-02-07,1902-02-22,Louisiana--Iberia--New Iberia
Louisiana,sn86079018,The New Orleans bulletin.,http://chroniclingamerica.loc.gov/lccn/sn86079018.json,632,1874-03-25,1876-03-31,Louisiana--Orleans--New Orleans
Louisiana,sn82015775,The New Orleans crescent.,http://chroniclingamerica.loc.gov/lccn/sn82015775.json,406,1868-01-01,1869-04-18,Louisiana--Orleans--New Orleans
Louisiana,sn82015753,New Orleans daily crescent.,http://chroniclingamerica.loc.gov/lccn/sn82015753.json,3338,1852-01-01,1866-11-21,Louisiana--Orleans--New Orleans
Louisiana,sn83026413,The New Orleans daily Democrat.,http://chroniclingamerica.loc.gov/lccn/sn83026413.json,1168,1877-02-01,1880-04-21,Louisiana--Orleans--New Orleans
Louisiana,sn88064616,The New Orleans Democrat.,http://chroniclingamerica.loc.gov/lccn/sn88064616.json,226,1875-12-19,1876-08-31,Louisiana--Orleans--New Orleans
Louisiana,sn83016555,New Orleans Republican.,http://chroniclingamerica.loc.gov/lccn/sn83016555.json,2517,1867-05-01,1878-11-10,Louisiana--Orleans--New Orleans
Louisiana,sn83026389,The Opelousas courier.,http://chroniclingamerica.loc.gov/lccn/sn83026389.json,3995,1852-12-11,1910-02-05,Louisiana--Saint Landry--Opelousas
Louisiana,sn86079077,The Opelousas journal. [volume],http://chroniclingamerica.loc.gov/lccn/sn86079077.json,544,1868-01-04,1878-01-05,Louisiana--Saint Landry--Opelousas
Louisiana,sn86079076,The Opelousas patriot. [volume],http://chroniclingamerica.loc.gov/lccn/sn86079076.json,268,1855-03-03,1861-10-12,Louisiana--Saint Landry--Opelousas
Louisiana,sn85034336,The Ouachita telegraph.,http://chroniclingamerica.loc.gov/lccn/sn85034336.json,1055,1869-09-25,1889-12-28,Louisiana--Ouachita--Monroe
Louisiana,sn88064299,The patriot.,http://chroniclingamerica.loc.gov/lccn/sn88064299.json,230,1918-05-03,1922-12-15,Louisiana--Rapides--Glenmora
Louisiana,sn88064368,El Pelayo.,http://chroniclingamerica.loc.gov/lccn/sn88064368.json,42,1851-09-17,1851-12-28,Louisiana--Orleans--New Orleans
Louisiana,sn85038558,The People's vindicator.,http://chroniclingamerica.loc.gov/lccn/sn85038558.json,369,1874-06-20,1883-03-10,Louisiana--Natchitoches--Natchitoches
Louisiana,sn88064275,Pioneer of Assumption.,http://chroniclingamerica.loc.gov/lccn/sn88064275.json,262,1877-06-16,1879-12-27,Louisiana--Assumption--Napoleonville
Louisiana,sn86090609,Le pionnier de l'Assomption.,http://chroniclingamerica.loc.gov/lccn/sn86090609.json,288,1850-09-08,1855-12-10,Louisiana--Assumption--Napoleonville
Louisiana,sn86053688,The Planters' banner.,http://chroniclingamerica.loc.gov/lccn/sn86053688.json,324,1849-01-04,1872-04-17,Louisiana--Iberia--New Iberia,Louisiana--Saint Mary--Franklin
Louisiana,sn86053686,Pointe Coupee Democrat. [volume],http://chroniclingamerica.loc.gov/lccn/sn86053686.json,318,1858-01-23,1862-03-01,Louisiana--Pointe Coupee--False River,Louisiana--Pointe Coupee--New Roads
Louisiana,sn88064460,The Progress.,http://chroniclingamerica.loc.gov/lccn/sn88064460.json,335,1892-02-06,1898-12-31,Louisiana--Caddo--Shreveport
Louisiana,sn86090827,Rapides gazette.,http://chroniclingamerica.loc.gov/lccn/sn86090827.json,106,1871-12-23,1873-12-27,Louisiana--Rapides--Alexandria
Louisiana,sn87091084,The register.,http://chroniclingamerica.loc.gov/lccn/sn87091084.json,52,1859-12-01,1860-11-22,Louisiana--Ouachita--Monroe
Louisiana,sn88064402,The Rice belt journal.,http://chroniclingamerica.loc.gov/lccn/sn88064402.json,1030,1900-08-10,1921-12-31,Louisiana--Calcasieu--Welsh,Louisiana--Jefferson Davis--Welsh
Louisiana,sn86079088,Richland beacon.,http://chroniclingamerica.loc.gov/lccn/sn86079088.json,867,1872-09-07,1889-12-14,Louisiana--Richland--Rayville
Louisiana,sn83016631,Semi-weekly Louisianian.,http://chroniclingamerica.loc.gov/lccn/sn83016631.json,80,1871-05-11,1872-02-25,Louisiana--Orleans--New Orleans
Louisiana,sn86053712,The Semi-weekly Natchitoches times. [volume],http://chroniclingamerica.loc.gov/lccn/sn86053712.json,131,1866-01-03,1867-06-12,Louisiana--Natchitoches--Natchitoches
Louisiana,sn88064481,Semi-weekly news.,http://chroniclingamerica.loc.gov/lccn/sn88064481.json,21,1865-03-11,1865-05-18,Louisiana--Caddo--Shreveport
Louisiana,sn89059463,The semi-weekly Republican.,http://chroniclingamerica.loc.gov/lccn/sn89059463.json,61,1872-03-08,1872-11-02,Louisiana--West Feliciana--Saint Francisville
Louisiana,sn86079090,The Semi-weekly Shreveport news.,http://chroniclingamerica.loc.gov/lccn/sn86079090.json,209,1862-01-28,1864-02-26,Louisiana--Caddo--Shreveport
Louisiana,sn86053854,La sentinelle de Thibodaux. [volume],http://chroniclingamerica.loc.gov/lccn/sn86053854.json,89,1863-02-07,1866-06-02,Louisiana--Lafourche--Thibodaux
Louisiana,sn88064478,Shreveport daily news.,http://chroniclingamerica.loc.gov/lccn/sn88064478.json,157,1861-04-13,1861-11-06,Louisiana--Caddo--Shreveport
Louisiana,sn83016485,Shreveport news.,http://chroniclingamerica.loc.gov/lccn/sn83016485.json,74,1864-03-08,1865-06-10,Louisiana--Caddo--Shreveport
Louisiana,sn83016484,Shreveport semi-weekly news.,http://chroniclingamerica.loc.gov/lccn/sn83016484.json,98,1865-06-13,1866-06-26,Louisiana--Caddo--Shreveport
Louisiana,sn88064479,Shreveport semi-weekly news.,http://chroniclingamerica.loc.gov/lccn/sn88064479.json,25,1861-11-11,1862-01-24,Louisiana--Caddo--Shreveport
Louisiana,sn88064482,Shreveport weekly news.,http://chroniclingamerica.loc.gov/lccn/sn88064482.json,7,1866-03-25,1866-04-29,Louisiana--Caddo--Shreveport
Louisiana,sn88064480,Shreveport weekly news.,http://chroniclingamerica.loc.gov/lccn/sn88064480.json,19,1863-02-09,1865-03-25,Louisiana--Caddo--Shreveport
Louisiana,sn88064477,The Shreveport weekly news.,http://chroniclingamerica.loc.gov/lccn/sn88064477.json,33,1861-04-22,1861-11-04,Louisiana--Caddo--Shreveport
Louisiana,sn83016483,The south-western.,http://chroniclingamerica.loc.gov/lccn/sn83016483.json,550,1854-08-23,1870-11-30,Louisiana--Caddo--Shreveport
Louisiana,sn88064428,The southern sentinel.,http://chroniclingamerica.loc.gov/lccn/sn88064428.json,394,1861-07-10,1909-04-09,Louisiana--Winn--Winnfield
Louisiana,sn88064476,Southern sentinel. [volume],http://chroniclingamerica.loc.gov/lccn/sn88064476.json,477,1848-08-10,1858-02-17,Louisiana--Iberville--Plaquemine
Louisiana,sn85034322,The St. Charles herald.,http://chroniclingamerica.loc.gov/lccn/sn85034322.json,453,1875-09-25,1922-12-30,Louisiana--Saint Charles--Hahnville,Louisiana--Saint Charles--Norco
Louisiana,sn88064250,St. Landry clarion.,http://chroniclingamerica.loc.gov/lccn/sn88064250.json,1527,1890-10-11,1921-11-19,Louisiana--Saint Landry--Opelousas
Louisiana,sn88064537,St. Landry democrat.,http://chroniclingamerica.loc.gov/lccn/sn88064537.json,828,1878-01-19,1894-02-24,Louisiana--Saint Landry--Opelousas
Louisiana,sn83016702,The St. Landry whig. [volume],http://chroniclingamerica.loc.gov/lccn/sn83016702.json,105,1844-09-05,1846-07-18,Louisiana--St. Landry--Opelousas
